0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:read	nil
1	:ok	:read	[]
2	:invoke	:broadcast	0
2	:ok	:broadcast	0
3	:invoke	:broadcast	1
3	:ok	:broadcast	1
4	:invoke	:broadcast	2
4	:ok	:broadcast	2
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
1	:invoke	:read	nil
1	:ok	:read	[4 0 1 2 3]
2	:invoke	:read	nil
2	:ok	:read	[4 0 1 2 3]
3	:invoke	:broadcast	5
3	:ok	:broadcast	5
4	:invoke	:read	nil
4	:ok	:read	[3 4 5 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[5 0 1 2 3 4]
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
1	:invoke	:read	nil
1	:ok	:read	[2 3 4 5 6 0 1]
2	:invoke	:broadcast	7
2	:ok	:broadcast	7
3	:invoke	:read	nil
3	:ok	:read	[6 7 0 1 2 3 4 5]
4	:invoke	:broadcast	8
4	:ok	:broadcast	8
0	:invoke	:read	nil
0	:ok	:read	[5 8 6 7 0 1 2 3 4]
0	:invoke	:read	nil
0	:ok	:read	[8 5 1 2 3 4 6 7 0]
1	:invoke	:broadcast	9
1	:ok	:broadcast	9
2	:invoke	:broadcast	10
2	:ok	:broadcast	10
3	:invoke	:broadcast	11
3	:ok	:broadcast	11
4	:invoke	:broadcast	12
4	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[5 8 9 12 4 6 7 10 0 1 2 3 11]
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
1	:invoke	:broadcast	14
1	:ok	:broadcast	14
2	:invoke	:broadcast	15
2	:ok	:broadcast	15
3	:invoke	:read	nil
3	:ok	:read	[3 7 10 15 0 5 11 12 4 9 2 6 8 13 14 1]
4	:invoke	:broadcast	16
4	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[4 6 11 13 14 0 2 3 9 15 1 7 10 16 5 8 12]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
1	:invoke	:read	nil
1	:ok	:read	[15 16 17 0 1 11 13 14 4 6 3 7 9 2 5 8 10 12]
2	:invoke	:broadcast	18
2	:ok	:broadcast	18
3	:invoke	:read	nil
3	:ok	:read	[12 17 4 5 11 2 9 13 14 1 6 8 10 15 16 18 0 3 7]
4	:invoke	:read	nil
4	:ok	:read	[3 4 9 17 1 5 6 11 13 14 8 10 16 0 2 7 12 15 18]
0	:invoke	:read	nil
0	:ok	:read	[14 0 2 3 4 6 11 13 17 18 9 1 7 10 15 5 8 12 16]
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
1	:invoke	:read	nil
1	:ok	:read	[3 7 9 12 2 5 8 10 14 15 16 17 0 1 11 13 18 19 4 6]
2	:invoke	:broadcast	20
2	:ok	:broadcast	20
3	:invoke	:read	nil
3	:ok	:read	[3 7 10 15 16 18 20 0 5 11 12 17 4 9 2 6 8 13 14 19 1]
4	:invoke	:read	nil
4	:ok	:read	[5 6 11 13 14 19 1 10 16 8 2 7 12 15 18 20 0 4 9 17 3]
0	:invoke	:read	nil
0	:ok	:read	[5 8 12 16 20 11 13 14 0 2 3 4 6 17 18 9 1 7 10 15 19]
0	:invoke	:broadcast	21
0	:ok	:broadcast	21
1	:invoke	:read	nil
1	:ok	:read	[2 5 8 10 12 20 0 1 11 13 14 15 16 17 18 19 21 4 6 3 7 9]
2	:invoke	:broadcast	22
2	:ok	:broadcast	22
3	:invoke	:broadcast	23
3	:ok	:broadcast	23
4	:invoke	:read	nil
4	:ok	:read	[3 4 9 17 13 14 19 1 5 6 11 22 23 8 10 16 21 15 18 20 0 2 7 12]
0	:invoke	:read	nil
0	:ok	:read	[9 21 10 15 19 23 1 7 12 16 20 22 5 8 3 4 6 11 13 14 0 2 17 18]
0	:invoke	:read	nil
0	:ok	:read	[15 19 23 1 7 10 16 20 22 5 8 12 4 6 11 13 14 0 2 3 17 18 9 21]
1	:invoke	:read	nil
1	:ok	:read	[4 6 3 7 9 10 12 20 2 5 8 13 14 15 16 17 0 1 11 22 23 18 19 21]
2	:invoke	:broadcast	24
