0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:broadcast	0
1	:ok	:broadcast	0
2	:invoke	:read	nil
2	:ok	:read	[0]
3	:invoke	:broadcast	1
3	:ok	:broadcast	1
4	:invoke	:read	nil
4	:ok	:read	[0 1]
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 3]
2	:invoke	:read	nil
2	:ok	:read	[0 1 2 3]
3	:invoke	:broadcast	4
3	:ok	:broadcast	4
4	:invoke	:read	nil
4	:ok	:read	[4 0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[2 3 4 0 1]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3 4]
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 0]
2	:invoke	:read	nil
2	:ok	:read	[4 0 1 2 3]
3	:invoke	:broadcast	5
3	:ok	:broadcast	5
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 3 4 5]
0	:invoke	:read	nil
0	:ok	:read	[2 3 4 5 0 1]
0	:invoke	:read	nil
0	:ok	:read	[2 3 4 5 0 1]
1	:invoke	:read	nil
1	:ok	:read	[3 4 5 0 1 2]
2	:invoke	:broadcast	6
2	:ok	:broadcast	6
3	:invoke	:read	nil
3	:ok	:read	[4 5 6 0 1 2 3]
4	:invoke	:read	nil
4	:ok	:read	[3 4 5 6 0 1 2]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:read	nil
0	:ok	:read	[1 2 3 4 5 6 7 0]
1	:invoke	:read	nil
1	:ok	:read	[3 4 5 6 7 0 1 2]
2	:invoke	:read	nil
2	:ok	:read	[1 2 3 4 5 6 7 0]
3	:invoke	:broadcast	8
3	:ok	:broadcast	8
4	:invoke	:read	nil
4	:ok	:read	[2 7 8 4 5 6 0 1 3]
0	:invoke	:read	nil
0	:ok	:read	[6 0 4 3 5 7 8 1 2]
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
1	:invoke	:read	nil
1	:ok	:read	[2 3 7 0 4 5 6 8 9 1]
2	:invoke	:broadcast	10
2	:ok	:broadcast	10
3	:invoke	:read	nil
3	:ok	:read	[4 6 9 5 7 8 10 0 1 2 3]
4	:invoke	:read	nil
4	:ok	:read	[4 5 6 0 1 3 9 10 2 7 8]
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[7 8 9 1 2 3 5 11 0 4 6 10]
1	:invoke	:read	nil
1	:ok	:read	[2 3 7 10 11 0 4 5 6 8 9 1]
2	:invoke	:broadcast	12
2	:ok	:broadcast	12
3	:invoke	:broadcast	13
3	:ok	:broadcast	13
4	:invoke	:broadcast	14
4	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
0	:invoke	:read	nil
0	:ok	:read	[4 6 11 9 2 3 5 8 0 10 14 15 1 7 12 13]
1	:invoke	:read	nil
2	:invoke	:read	nil
2	:ok	:read	[8 9 10 12 1 2 6 5 7 11 0 3 4]
3	:invoke	:read	nil
3	:ok	:read	[1 2 3 10 4 6 9 11 13 0 5 7 8 12 14 15]
4	:invoke	:broadcast	16
4	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[1 7 12 13 14 15 4 6 11 16 2 3 5 8 9 0 10]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
2	:invoke	:broadcast	18
2	:ok	:broadcast	18
2	:invoke	:read	nil
2	:ok	:read	[8 12 2 5 7 11 0 6 9 10 18 1 4 3]
3	:invoke	:read	nil
3	:ok	:read	[2 3 10 1 6 9 11 13 4 5 7 8 16 0 14 15 17 12]
4	:invoke	:read	nil
4	:ok	:read	[13 0 1 3 4 6 12 15 17 2 7 9 10 11 5 16 8 14]
0	:invoke	:read	nil
0	:ok	:read	[0 10 12 13 14 15 17 1 7 11 16 4 6 5 8 9 2 3]
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
2	:invoke	:read	nil
2	:ok	:read	[1 6 9 10 18 3 4 2 8 12 0 5 7 11]
2	:invoke	:broadcast	20
