0	:invoke	:broadcast	0
0	:ok	:broadcast	0
1	:invoke	:broadcast	1
1	:ok	:broadcast	1
2	:invoke	:broadcast	2
2	:ok	:broadcast	2
3	:invoke	:broadcast	3
3	:ok	:broadcast	3
4	:invoke	:broadcast	4
4	:ok	:broadcast	4
0	:invoke	:read	nil
0	:ok	:read	[2 3 4 0 1]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3 4]
1	:invoke	:read	nil
1	:ok	:read	[2 3 4 0 1]
2	:invoke	:broadcast	5
2	:ok	:broadcast	5
3	:invoke	:read	nil
3	:ok	:read	[4 5 0 1 2 3]
4	:invoke	:read	nil
4	:ok	:read	[3 4 5 0 1 2]
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
1	:invoke	:read	nil
1	:ok	:read	[2 3 4 5 6 7 0 1]
2	:invoke	:read	nil
2	:ok	:read	[2 3 4 5 6 7 0 1]
3	:invoke	:read	nil
3	:ok	:read	[1 2 3 4 5 6 7 0]
4	:invoke	:read	nil
4	:ok	:read	[4 5 6 7 0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[5 6 7 0 1 2 3 4]
0	:invoke	:read	nil
0	:ok	:read	[6 7 0 1 2 3 4 5]
1	:invoke	:broadcast	8
1	:ok	:broadcast	8
2	:invoke	:broadcast	9
3	:invoke	:read	nil
2	:ok	:broadcast	9
4	:invoke	:read	nil
4	:ok	:read	[2 4 6 8 9 0 1 3 5 7]
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
0	:invoke	:read	nil
0	:ok	:read	[1 5 8 9 7 10 0 2 3 4 6]
1	:invoke	:broadcast	11
1	:ok	:broadcast	11
2	:invoke	:read	nil
2	:ok	:read	[2 4 6 10 0 1 3 5 7 8 9 11]
4	:invoke	:read	nil
4	:ok	:read	[11 2 4 6 8 9 10 0 1 3 5 7]
4	:invoke	:broadcast	12
4	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[7 10 0 2 3 4 6 12 1 5 8 9 11]
0	:invoke	:read	nil
0	:ok	:read	[1 5 8 9 11 12 0 2 3 4 6 7 10]
1	:invoke	:broadcast	13
1	:ok	:broadcast	13
2	:invoke	:read	nil
2	:ok	:read	[10 0 5 8 11 12 2 4 6 1 3 7 9 13]
4	:invoke	:read	nil
4	:ok	:read	[0 1 7 2 4 8 3 5 6 9 10 11 12 13]
4	:invoke	:broadcast	14
4	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
0	:invoke	:read	nil
0	:ok	:read	[2 6 7 14 15 5 8 11 0 3 4 10 13 1 9 12]
1	:invoke	:read	nil
1	:ok	:read	[13 15 6 11 12 3 8 7 1 2 4 10 14 0 5 9]
2	:invoke	:broadcast	16
2	:ok	:broadcast	16
4	:invoke	:read	nil
4	:ok	:read	[5 3 9 10 11 12 13 15 16 6 1 7 14 0 4 8 2]
4	:invoke	:broadcast	17
4	:ok	:broadcast	17
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:read	nil
0	:ok	:read	[5 8 11 13 16 17 0 3 4 10 1 9 12 15 18 2 6 7 14]
1	:invoke	:broadcast	19
1	:ok	:broadcast	19
2	:invoke	:read	nil
2	:ok	:read	[2 4 6 15 19 1 3 7 9 13 10 17 0 5 8 11 12 14 16 18]
4	:invoke	:read	nil
4	:ok	:read	[4 8 2 5 19 3 9 10 11 12 13 15 16 6 18 17 1 7 14 0]
4	:invoke	:read	nil
4	:ok	:read	[2 4 8 3 5 19 13 15 16 6 9 10 11 12 17 18 0 1 7 14]
0	:invoke	:broadcast	20
0	:ok	:broadcast	20
0	:invoke	:read	nil
0	:ok	:read	[11 20 5 8 4 10 13 16 17 0 3 12 19 1 9 7 14 15 18 2 6]
1	:invoke	:broadcast	21
1	:ok	:broadcast	21
2	:invoke	:broadcast	22
2	:ok	:broadcast	22
4	:invoke	:read	nil
4	:ok	:read	[16 6 9 10 11 12 13 15 17 18 22 0 1 7 14 2 4 8 21 3 5 19 20]
4	:invoke	:broadcast	23
4	:ok	:broadcast	23
0	:invoke	:read	nil
0	:ok	:read	[3 4 10 13 16 17 0 9 12 19 1 6 7 14 15 18 22 2 8 11 20 21 23 5]
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
1	:invoke	:read	nil
1	:ok	:read	[4 7 1 2 9 10 14 18 20 23 0 5 12 13 15 21 24 6 11 16 17 19 22 3 8]
2	:invoke	:broadcast	25
2	:ok	:broadcast	25
4	:invoke	:read	nil
4	:ok	:read	[7 14 0 1 8 21 23 25 2 4 19 20 24 3 5 10 11 12 13 15 16 6 9 22 17 18]
4	:invoke	:broadcast	26
4	:ok	:broadcast	26
0	:invoke	:read	nil
0	:ok	:read	[6 7 14 15 18 22 25 21 26 11 4 0 9 2 8 20 23 5 3 10 13 16 17 12 19 24 1]
0	:invoke	:read	nil
0	:ok	:read	[15 18 22 25 6 7 14 11 21 26 0 4 9 2 5 8 20 23 13 16 17 3 10 1 12 19 24]
1	:invoke	:broadcast	27
1	:ok	:broadcast	27
2	:invoke	:read	nil
2	:ok	:read	[16 2 4 19 20 25 1 7 27 10 24 17 18 0 5 8 11 12 14 6 15 22 23 3 9 13 21 26]
4	:invoke	:broadcast	28
4	:ok	:broadcast	28
4	:invoke	:read	nil
4	:ok	:read	[3 20 6 9 11 13 15 16 22 1 28 21 23 5 19 24 27 10 12 17 18 0 7 14 2 4 8 25 26]
0	:invoke	:read	nil
0	:ok	:read	[22 25 28 6 7 14 15 18 11 21 26 0 4 9 27 2 5 8 20 23 3 10 13 16 17 1 12 19 24]
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
1	:invoke	:read	nil
1	:ok	:read	[21 24 6 11 17 22 26 8 16 1 25 14 18 20 23 5 10 15 12 13 28 3 19 7 27 2 4 29 0 9]
3	:fail	:read	nil	:net-timeout
2	:invoke	:read	nil
2	:ok	:read	[6 15 22 23 3 9 13 21 26 16 29 2 4 19 20 25 28 1 7 27 10 24 17 18 0 5 8 11 12 14]
3	:invoke	:broadcast	30
4	:invoke	:broadcast	31
4	:ok	:broadcast	31
0	:invoke	:read	nil
0	:ok	:read	[6 7 14 15 18 22 25 28 11 21 26 0 4 9 27 2 5 8 20 23 3 10 13 16 17 31 1 12 19 24 29]
0	:invoke	:broadcast	32
0	:ok	:broadcast	32
1	:invoke	:broadcast	33
1	:ok	:broadcast	33
2	:invoke	:read	nil
2	:ok	:read	[16 29 19 20 25 28 2 4 27 1 7 10 24 8 11 12 14 17 18 0 5 33 22 23 6 15 13 32 3 9 31 21 26]
4	:invoke	:read	nil
4	:ok	:read	[6 9 11 13 15 16 22 1 28 21 23 5 19 24 27 29 10 12 17 18 0 7 14 33 2 4 8 25 26 3 20 31 32]
4	:invoke	:broadcast	34
4	:ok	:broadcast	34
0	:invoke	:read	nil
0	:ok	:read	[9 27 2 34 5 8 20 23 3 10 13 16 17 31 1 12 19 24 29 32 28 6 7 14 15 18 22 25 33 11 21 26 0 4]
0	:invoke	:read	nil
0	:ok	:read	[0 4 9 27 2 34 20 23 5 8 13 16 17 31 3 10 19 24 29 32 1 12 14 15 18 22 25 28 6 7 33 26 11 21]
1	:invoke	:read	nil
1	:ok	:read	[1 25 34 20 23 5 10 14 18 33 12 13 15 32 3 19 28 2 4 7 27 0 9 29 31 6 11 21 24 26 8 16 17 22]
2	:invoke	:read	nil
2	:ok	:read	[6 15 22 23 3 9 13 32 21 26 31 16 29 28 34 2 4 19 20 25 1 7 27 10 24 14 17 18 0 5 8 11 12 33]
4	:invoke	:broadcast	35
4	:ok	:broadcast	35
4	:invoke	:broadcast	36
4	:ok	:broadcast	36
0	:invoke	:read	nil
0	:ok	:read	[9 27 2 34 36 5 8 20 23 31 3 10 13 16 17 32 1 12 19 24 29 22 25 28 6 7 14 15 18 33 11 21 26 0 4 35]
0	:invoke	:read	nil
0	:ok	:read	[20 23 5 8 13 16 17 31 3 10 19 24 29 32 1 12 14 15 18 22 25 28 6 7 33 26 11 21 35 0 4 9 27 36 2 34]
1	:invoke	:broadcast	37
1	:ok	:broadcast	37
2	:invoke	:read	nil
2	:ok	:read	[16 29 37 28 34 2 4 19 20 25 1 7 27 10 24 14 17 18 0 5 8 11 12 33 35 6 15 22 23 36 3 9 13 32 21 26 31]
4	:invoke	:read	nil
4	:ok	:read	[23 21 19 24 27 29 5 12 17 18 10 7 14 33 0 4 8 25 26 2 20 31 32 35 3 9 11 13 15 16 22 34 6 36 28 37 1]
4	:invoke	:broadcast	38
4	:ok	:broadcast	38
0	:invoke	:broadcast	39
0	:ok	:broadcast	39
0	:invoke	:broadcast	40
0	:ok	:broadcast	40
1	:invoke	:read	nil
